Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/6032        Kokkos::Impl::SharedAllocationRecord<void, void>* Kokkos::Impl::ViewMapping<Kokkos::ViewTraits<Particle*, Kokkos::HostSpace, Kokkos::MemoryTraits<2u> >, void>::allocate_shared<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP>(Kokkos::Impl::ViewCtorProp<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP> const&, Kokkos::LayoutRight const&) [235]
                0.00    0.00       1/6032        Kokkos::Impl::SharedAllocationRecord<void, void>* Kokkos::Impl::ViewMapping<Kokkos::ViewTraits<double, Kokkos::CudaSpace>, void>::allocate_shared<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::CudaSpace, Kokkos::Cuda>(Kokkos::Impl::ViewCtorProp<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::CudaSpace, Kokkos::Cuda> const&, Kokkos::LayoutLeft const&) [197]
                0.00    0.00       1/6032        Kokkos::Impl::SharedAllocationRecord<void, void>* Kokkos::Impl::ViewMapping<Kokkos::ViewTraits<neighbors*, Kokkos::CudaSpace>, void>::allocate_shared<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::CudaSpace, Kokkos::Cuda>(Kokkos::Impl::ViewCtorProp<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::CudaSpace, Kokkos::Cuda> const&, Kokkos::LayoutLeft const&) [236]
                0.00    0.00       1/6032        Kokkos::Impl::SharedAllocationRecord<void, void>* Kokkos::Impl::ViewMapping<Kokkos::ViewTraits<double, Kokkos::HostSpace>, void>::allocate_shared<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP>(Kokkos::Impl::ViewCtorProp<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP> const&, Kokkos::LayoutRight const&) [1343]
                0.00    0.00       5/6032        Kokkos::Impl::SharedAllocationRecord<void, void>* Kokkos::Impl::ViewMapping<Kokkos::ViewTraits<unsigned int, Kokkos::CudaSpace>, void>::allocate_shared<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::CudaSpace, Kokkos::Cuda>(Kokkos::Impl::ViewCtorProp<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::CudaSpace, Kokkos::Cuda> const&, Kokkos::LayoutLeft const&) [177]
                0.00    0.00       8/6032        Kokkos::Impl::SharedAllocationRecord<void, void>* Kokkos::Impl::ViewMapping<Kokkos::ViewTraits<vec3<double>*, Kokkos::HostSpace>, void>::allocate_shared<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP>(Kokkos::Impl::ViewCtorProp<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP> const&, Kokkos::LayoutRight const&) [207]
                0.00    0.00      10/6032        Kokkos::Impl::SharedAllocationRecord<void, void>* Kokkos::Impl::ViewMapping<Kokkos::ViewTraits<double*, Kokkos::HostSpace>, void>::allocate_shared<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP>(Kokkos::Impl::ViewCtorProp<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP> const&, Kokkos::LayoutRight const&) [1121]
                0.00    0.00    2001/6032        Kokkos::Impl::SharedAllocationRecord<void, void>* Kokkos::Impl::ViewMapping<Kokkos::ViewTraits<unsigned int, Kokkos::LayoutLeft, Kokkos::Device<Kokkos::OpenMP, Kokkos::HostSpace>, Kokkos::MemoryTraits<0u> >, void>::allocate_shared<Kokkos::Impl::WithoutInitializing_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP>(Kokkos::Impl::ViewCtorProp<Kokkos::Impl::WithoutInitializing_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP> const&, Kokkos::LayoutLeft const&) [920]
                0.00    0.00    2001/6032        Kokkos::Impl::SharedAllocationRecord<void, void>* Kokkos::Impl::ViewMapping<Kokkos::ViewTraits<neighbors*, Kokkos::LayoutLeft, Kokkos::Device<Kokkos::OpenMP, Kokkos::HostSpace>, Kokkos::MemoryTraits<0u> >, void>::allocate_shared<Kokkos::Impl::WithoutInitializing_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP>(Kokkos::Impl::ViewCtorProp<Kokkos::Impl::WithoutInitializing_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP> const&, Kokkos::LayoutLeft const&) [910]
                0.00    0.00    2001/6032        Kokkos::Impl::SharedAllocationRecord<void, void>* Kokkos::Impl::ViewMapping<Kokkos::ViewTraits<unsigned int*, Kokkos::LayoutLeft, Kokkos::Device<Kokkos::OpenMP, Kokkos::HostSpace>, Kokkos::MemoryTraits<0u> >, void>::allocate_shared<Kokkos::Impl::WithoutInitializing_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP>(Kokkos::Impl::ViewCtorProp<Kokkos::Impl::WithoutInitializing_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP> const&, Kokkos::LayoutLeft const&) [915]
[535]    0.0    0.00    0.00    6032         Kokkos::Impl::SharedAllocationRecord<void, void>::data() const [535]
-----------------------------------------------
                0.00    0.00      20/6023        Kokkos::Impl::ViewCtorProp<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP>::ViewCtorProp<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Kokkos::Impl::ViewCtorProp<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1071]
                0.00    0.00    6003/6023        Kokkos::Impl::ViewCtorProp<Kokkos::Impl::WithoutInitializing_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::integral_constant<unsigned int, 0u>, Kokkos::HostSpace, Kokkos::OpenMP>::ViewCtorProp<Kokkos::Impl::WithoutInitializing_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Kokkos::Impl::ViewCtorProp<Kokkos::Impl::WithoutInitializing_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [591]
[536]    0.0    0.00    0.00    6023         Kokkos::Impl::ViewCtorProp<void, Kokkos::HostSpace>::ViewCtorProp() [536]
-----------------------------------------------
                0.00    0.00       1/6018        Kokkos::View<unsigned int, Kokkos::CudaSpace>::View<char [21]>(char const (&) [21], std::enable_if<Kokkos::Impl::is_view_label<char [21]>::value, unsigned long const>::type, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [181]
                0.00    0.00       1/6018        Kokkos::View<double, Kokkos::CudaSpace>::View<char [18]>(char const (&) [18], std::enable_if<Kokkos::Impl::is_view_label<char [18]>::value, unsigned long const>::type, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [180]
                0.00    0.00       1/6018        Kokkos::View<unsigned int, Kokkos::CudaSpace>::View<char [36]>(char const (&) [36], std::enable_if<Kokkos::Impl::is_view_label<char [36]>::value, unsigned long const>::type, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [183]
                0.00    0.00       1/6018        Kokkos::View<unsigned int, Kokkos::CudaSpace>::View<char [38]>(char const (&) [38], std::enable_if<Kokkos::Impl::is_view_label<char [38]>::value, unsigned long const>::type, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [185]
                0.00    0.00       1/6018        Kokkos::View<unsigned int, Kokkos::CudaSpace>::View<char [40]>(char const (&) [40], std::enable_if<Kokkos::Impl::is_view_label<char [40]>::value, unsigned long const>::type, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [182]
                0.00    0.00       1/6018        Kokkos::View<unsigned int, Kokkos::CudaSpace>::View<char [37]>(char const (&) [37], std::enable_if<Kokkos::Impl::is_view_label<char [37]>::value, unsigned long const>::type, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [184]
                0.00    0.00       1/6018        Kokkos::View<neighbors*, Kokkos::CudaSpace>::View<char [38]>(char const (&) [38], std::enable_if<Kokkos::Impl::is_view_label<char [38]>::value, unsigned long const>::type, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [193]
                0.00    0.00       1/6018        Kokkos::View<unsigned int*, Kokkos::CudaSpace>::View<char [42]>(char const (&) [42], std::enable_if<Kokkos::Impl::is_view_label<char [42]>::value, unsigned long const>::type, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [179]
                0.00    0.00       1/6018        Kokkos::View<double*, Kokkos::CudaSpace, Kokkos::MemoryTraits<1u> >::View(double*, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [200]
                0.00    0.00       6/6018        Kokkos::View<unsigned int*, Kokkos::CudaSpace, Kokkos::MemoryTraits<1u> >::View(unsigned int*, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [175]
                0.00    0.00    2001/6018        Kokkos::Impl::ViewOffset<Kokkos::Impl::ViewDimension<>, Kokkos::LayoutLeft, void>::layout() const [1004]
                0.00    0.00    4002/6018        Kokkos::Impl::ViewOffset<Kokkos::Impl::ViewDimension<0ul>, Kokkos::LayoutLeft, void>::layout() const [673]
[537]    0.0    0.00    0.00    6018         Kokkos::LayoutLeft::LayoutLeft(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [537]
-----------------------------------------------
                0.00    0.00    6018/6018        Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> >::View(Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> > const&) [540]
[538]    0.0    0.00    0.00    6018         Kokkos::Impl::ViewTracker<Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> > >::ViewTracker(Kokkos::Impl::ViewTracker<Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> > > const&) [538]
-----------------------------------------------
                0.00    0.00    2006/6018        void Kokkos::Impl::contiguous_fill<Kokkos::Cuda, unsigned int, Kokkos::CudaSpace>(Kokkos::Cuda const&, Kokkos::View<unsigned int, Kokkos::CudaSpace> const&, Kokkos::ViewTraits<unsigned int, Kokkos::CudaSpace>::const_value_type&) [58]
                0.00    0.00    4012/6018        Kokkos::Impl::ParallelFor<Kokkos::Impl::ViewFill<Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> >, Kokkos::LayoutRight, Kokkos::Cuda, 1, int>, Kokkos::RangePolicy<Kokkos::Cuda, Kokkos::IndexType<int> >, Kokkos::Cuda>::~ParallelFor() [601]
[539]    0.0    0.00    0.00    6018         Kokkos::Impl::ViewFill<Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> >, Kokkos::LayoutRight, Kokkos::Cuda, 1, int>::~ViewFill() [539]
                0.00    0.00    6018/8024        Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> >::~View() [520]
-----------------------------------------------
                0.00    0.00    2006/6018        Kokkos::Impl::ViewFill<Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> >, Kokkos::LayoutRight, Kokkos::Cuda, 1, int>::ViewFill(Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> > const&, unsigned int const&, Kokkos::Cuda const&) [63]
                0.00    0.00    4012/6018        Kokkos::Impl::ViewFill<Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> >, Kokkos::LayoutRight, Kokkos::Cuda, 1, int>::ViewFill(Kokkos::Impl::ViewFill<Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> >, Kokkos::LayoutRight, Kokkos::Cuda, 1, int> const&) [603]
[540]    0.0    0.00    0.00    6018         Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> >::View(Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> > const&) [540]
                0.00    0.00    6018/6018        Kokkos::Impl::ViewTracker<Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> > >::ViewTracker(Kokkos::Impl::ViewTracker<Kokkos::View<unsigned int*, Kokkos::LayoutRight, Kokkos::Device<Kokkos::Cuda, Kokkos::CudaSpace>, Kokkos::MemoryTraits<0u> > > const&) [538]
-----------------------------------------------
                0.00    0.00    2007/6013        Kokkos::Impl::ViewOffset<Kokkos::Impl::ViewDimension<>, Kokkos::LayoutLeft, void>::ViewOffset<0u>(std::integral_constant<unsigned int, 0u> const&, Kokkos::LayoutLeft const&) [710]
                0.00    0.00    4006/6013        Kokkos::Impl::ViewOffset<Kokkos::Impl::ViewDimension<>, Kokkos::LayoutRight, void>::ViewOffset<0u>(std::integral_constant<unsigned int, 0u> const&, Kokkos::LayoutRight const&) [610]
[541]    0.0    0.00    0.00    6013         Kokkos::Impl::ViewDimension<>::ViewDimension(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [541]
                0.00    0.00    6013/6013        Kokkos::Impl::ViewDimension0<18446744073709551615ul, 0u>::ViewDimension0(unsigned long) [542]
                0.00    0.00    6013/6013        Kokkos::Impl::ViewDimension1<18446744073709551615ul, 0u>::ViewDimension1(unsigned long) [543]
                0.00    0.00    6013/6013        Kokkos::Impl::ViewDimension2<18446744073709551615ul, 0u>::ViewDimension2(unsigned long) [544]
                0.00    0.00    6013/6013        Kokkos::Impl::ViewDimension3<18446744073709551615ul, 0u>::ViewDimension3(unsigned long) [545]
                0.00    0.00    6013/6013        Kokkos::Impl::ViewDimension4<18446744073709551615ul, 0u>::ViewDimension4(unsigned long) [546]
                0.00    0.00    6013/6013        Kokkos::Impl::ViewDimension5<18446744073709551615ul, 0u>::ViewDimension5(unsigned long) [547]
                0.00    0.00    6013/6013        Kokkos::Impl::ViewDimension6<18446744073709551615ul, 0u>::ViewDimension6(unsigned long) [548]
                0.00    0.00    6013/6013        Kokkos::Impl::ViewDimension7<18446744073709551615ul, 0u>::ViewDimension7(unsigned long) [549]
-----------------------------------------------
                0.00    0.00    6013/6013        Kokkos::Impl::ViewDimension<>::ViewDimension(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [541]
[542]    0.0    0.00    0.00    6013         Kokkos::Impl::ViewDimension0<18446744073709551615ul, 0u>::ViewDimension0(unsigned long) [542]
-----------------------------------------------
                0.00    0.00    6013/6013        Kokkos::Impl::ViewDimension<>::ViewDimension(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [541]
[543]    0.0    0.00    0.00    6013         Kokkos::Impl::ViewDimension1<18446744073709551615ul, 0u>::ViewDimension1(unsigned long) [543]
-----------------------------------------------
                0.00    0.00    6013/6013        Kokkos::Impl::ViewDimension<>::ViewDimension(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) [541]
[544]    0.0    0.00    0.00    6013         Kokkos::Impl::ViewDimension2<18446744073709551615ul, 0u>::ViewDimension2(unsigned long) [544]
